,id,label
36667,train_045347,2
36668,train_022961,9
36669,train_045614,6
36670,train_007264,9
36671,train_034443,2
36672,train_001747,7
36673,train_042436,5
36674,train_026302,9
36675,train_004463,6
36676,train_019473,7
36677,train_013939,6
36678,train_005705,9
36679,train_020821,6
36680,train_014159,6
36681,train_017001,6
36682,train_012969,4
36683,train_031571,7
36684,train_000105,1
36685,train_039872,8
36686,train_038261,2
36687,train_020999,4
36688,train_023486,4
36689,train_041927,0
36690,train_058947,4
36691,train_039163,9
36692,train_045150,3
36693,train_027431,5
36694,train_009004,3
36695,train_013862,5
36696,train_056995,3
36697,train_015057,2
36698,train_042992,6
36699,train_018536,6
36700,train_017010,3
36701,train_021296,4
36702,train_034576,7
36703,train_046043,6
36704,train_053391,2
36705,train_034673,7
36706,train_041411,3
36707,train_017515,8
36708,train_019163,9
36709,train_057169,1
36710,train_013761,2
36711,train_039596,8
36712,train_058760,3
36713,train_014191,8
36714,train_015952,7
36715,train_005271,1
36716,train_042838,9
36717,train_042124,9
36718,train_029041,1
36719,train_028854,5
36720,train_009882,7
36721,train_005923,3
36722,train_026766,6
36723,train_017768,8
36724,train_028369,2
36725,train_027517,4
36726,train_026400,9
36727,train_031015,0
36728,train_000693,2
36729,train_003882,0
36730,train_032143,6
36731,train_021485,6
36732,train_035074,0
36733,train_026414,8
36734,train_015107,2
36735,train_001512,0
36736,train_047521,4
36737,train_049157,3
36738,train_057816,1
36739,train_037734,2
36740,train_014466,1
36741,train_046329,3
36742,train_014317,9
36743,train_018695,1
36744,train_037812,2
36745,train_015728,9
36746,train_045805,6
36747,train_024351,7
36748,train_018896,0
36749,train_042835,0
36750,train_059512,3
36751,train_024530,4
36752,train_032317,2
36753,train_008379,1
36754,train_010798,5
36755,train_039532,9
36756,train_059345,6
36757,train_010719,1
36758,train_006027,5
36759,train_021955,6
36760,train_058877,5
36761,train_034200,7
36762,train_059523,1
36763,train_037804,6
36764,train_032481,2
36765,train_028856,8
36766,train_053340,2
36767,train_058709,8
36768,train_029477,0
36769,train_046115,2
36770,train_004616,4
36771,train_056036,5
36772,train_057521,1
36773,train_023855,4
36774,train_022857,0
36775,train_017613,4
36776,train_016201,9
36777,train_037907,4
36778,train_037084,2
36779,train_054227,6
36780,train_042754,2
36781,train_029504,3
36782,train_016994,8
36783,train_014651,1
36784,train_044121,0
36785,train_039274,5
36786,train_039002,2
36787,train_048751,1
36788,train_009151,0
36789,train_028621,7
36790,train_008763,0
36791,train_033335,7
36792,train_017293,0
36793,train_046890,5
36794,train_048885,4
36795,train_022422,6
36796,train_019835,8
36797,train_024953,8
36798,train_049644,7
36799,train_031269,3
36800,train_001315,3
36801,train_021514,7
36802,train_031055,7
36803,train_006373,6
36804,train_031185,2
36805,train_059640,6
36806,train_053289,6
36807,train_038337,1
36808,train_003256,9
36809,train_023811,7
36810,train_019447,4
36811,train_036075,4
36812,train_046576,5
36813,train_006023,0
36814,train_028899,5
36815,train_038231,0
36816,train_020802,1
36817,train_039154,6
36818,train_049132,5
36819,train_012380,9
36820,train_032492,5
36821,train_005243,8
36822,train_006455,7
36823,train_015106,7
36824,train_040305,3
36825,train_027843,9
36826,train_006136,8
36827,train_013129,1
36828,train_013458,4
36829,train_032702,5
36830,train_003072,4
36831,train_037288,7
36832,train_054375,2
36833,train_010462,4
36834,train_028928,9
36835,train_023497,5
36836,train_004350,9
36837,train_049294,3
36838,train_001038,9
36839,train_030335,1
36840,train_053694,7
36841,train_024517,2
36842,train_057628,2
36843,train_025948,1
36844,train_015828,0
36845,train_010818,8
36846,train_034535,6
36847,train_016502,3
36848,train_037667,6
36849,train_005984,5
36850,train_004492,1
36851,train_019543,0
36852,train_010442,6
36853,train_027798,8
36854,train_058276,1
36855,train_058275,0
36856,train_017690,4
36857,train_037492,4
36858,train_028044,0
36859,train_002492,7
36860,train_038304,7
36861,train_052678,6
36862,train_009253,3
36863,train_011628,9
36864,train_005633,8
36865,train_011251,2
36866,train_030269,4
36867,train_055463,5
36868,train_010327,2
36869,train_053319,0
36870,train_005936,4
36871,train_039201,8
36872,train_029526,6
36873,train_030209,1
36874,train_052285,8
36875,train_015562,9
36876,train_002135,8
36877,train_003645,9
36878,train_053609,3
36879,train_045395,6
36880,train_030346,2
36881,train_022353,2
36882,train_021344,9
36883,train_055740,1
36884,train_058480,7
36885,train_051385,5
36886,train_045574,4
36887,train_038728,7
36888,train_051886,5
36889,train_052558,0
36890,train_022177,2
36891,train_007765,3
36892,train_009482,3
36893,train_023411,4
36894,train_031762,1
36895,train_043293,2
36896,train_053836,7
36897,train_036120,2
36898,train_042068,2
36899,train_044863,9
36900,train_003145,1
36901,train_015306,5
36902,train_014203,8
36903,train_047537,7
36904,train_033989,3
36905,train_028572,6
36906,train_042827,5
36907,train_049119,7
36908,train_011311,8
36909,train_044167,4
36910,train_037841,0
36911,train_027611,9
36912,train_014637,4
36913,train_042419,3
36914,train_039856,0
36915,train_046715,6
36916,train_044675,0
36917,train_028127,6
36918,train_031768,5
36919,train_022351,7
36920,train_057427,2
36921,train_021862,6
36922,train_015629,8
36923,train_011727,2
36924,train_026412,3
36925,train_011307,6
36926,train_007502,4
36927,train_008607,8
36928,train_044059,7
36929,train_003016,0
36930,train_006652,4
36931,train_004398,2
36932,train_028056,1
36933,train_039867,4
36934,train_037619,0
36935,train_019102,1
36936,train_044264,4
36937,train_000871,1
36938,train_057253,6
36939,train_045030,6
36940,train_037790,0
36941,train_042342,0
36942,train_046065,9
36943,train_045772,8
36944,train_011030,2
36945,train_037337,1
36946,train_021286,8
36947,train_025730,6
36948,train_009983,0
36949,train_040640,5
36950,train_004682,0
36951,train_019750,2
36952,train_006129,8
36953,train_050056,1
36954,train_006547,2
36955,train_032935,8
36956,train_056417,4
36957,train_001103,9
36958,train_056966,3
36959,train_035988,6
36960,train_048278,6
36961,train_055481,0
36962,train_025608,6
36963,train_014238,7
36964,train_030782,9
36965,train_011092,7
36966,train_041134,6
36967,train_024803,2
36968,train_002113,6
36969,train_025724,1
36970,train_012686,0
36971,train_031671,7
36972,train_013092,5
36973,train_032735,8
36974,train_056449,3
36975,train_026325,2
36976,train_027388,1
36977,train_057375,4
36978,train_022419,1
36979,train_040579,8
36980,train_053690,5
36981,train_010306,9
36982,train_024685,6
36983,train_023134,1
36984,train_019484,4
36985,train_034629,3
36986,train_045495,1
36987,train_002985,7
36988,train_016011,5
36989,train_017718,7
36990,train_052682,4
36991,train_007524,1
36992,train_015927,4
36993,train_042953,4
36994,train_024707,1
36995,train_023222,2
36996,train_020756,3
36997,train_023238,1
36998,train_027109,0
36999,train_015984,5
37000,train_026143,5
37001,train_028085,6
37002,train_017572,5
37003,train_030381,1
37004,train_059558,0
37005,train_013505,5
37006,train_053431,7
37007,train_033936,1
37008,train_039841,8
37009,train_045802,8
37010,train_010072,2
37011,train_011387,1
37012,train_003599,7
37013,train_056944,9
37014,train_027609,0
37015,train_051669,0
37016,train_054739,3
37017,train_058685,1
37018,train_009559,8
37019,train_011461,6
37020,train_009013,1
37021,train_014298,1
37022,train_056872,8
37023,train_005766,6
37024,train_055712,5
37025,train_037558,5
37026,train_048159,9
37027,train_025222,3
37028,train_041435,5
37029,train_023769,8
37030,train_016377,8
37031,train_016406,5
37032,train_017204,6
37033,train_034828,3
37034,train_056998,2
37035,train_052858,6
37036,train_001862,3
37037,train_043509,3
37038,train_045262,6
37039,train_007154,5
37040,train_003131,0
37041,train_053885,8
37042,train_001360,9
37043,train_000032,6
37044,train_004810,1
37045,train_042666,1
37046,train_055122,8
37047,train_051374,4
37048,train_002326,1
37049,train_003703,1
37050,train_022329,5
37051,train_037953,0
37052,train_040024,1
37053,train_022604,8
37054,train_011432,1
37055,train_051573,0
37056,train_045997,0
37057,train_057969,1
37058,train_055002,8
37059,train_012112,8
37060,train_015197,5
37061,train_001531,2
37062,train_037277,6
37063,train_040016,8
37064,train_010240,0
37065,train_035616,6
37066,train_007446,7
37067,train_027845,5
37068,train_047900,2
37069,train_047194,1
37070,train_038382,8
37071,train_043661,9
37072,train_050379,0
37073,train_015164,1
37074,train_032770,8
37075,train_057484,8
37076,train_045040,7
37077,train_038737,4
37078,train_025369,2
37079,train_011825,9
37080,train_044286,8
37081,train_042150,3
37082,train_035278,1
37083,train_021956,5
37084,train_027305,0
37085,train_013645,2
37086,train_000460,9
37087,train_020809,4
37088,train_027198,6
37089,train_035132,3
37090,train_043769,2
37091,train_043888,9
37092,train_023879,3
37093,train_034433,6
37094,train_014406,8
37095,train_053416,6
37096,train_001001,7
37097,train_052984,1
37098,train_053757,3
37099,train_048685,4
37100,train_049461,3
37101,train_025916,2
37102,train_002240,4
37103,train_031069,5
37104,train_024909,8
37105,train_055630,4
37106,train_053232,7
37107,train_022821,5
37108,train_022901,2
37109,train_011035,8
37110,train_034321,9
37111,train_017668,8
37112,train_055123,6
37113,train_038228,0
37114,train_036381,5
37115,train_028343,3
37116,train_030344,2
37117,train_017324,3
37118,train_056642,4
37119,train_033815,5
37120,train_055681,0
37121,train_016540,0
37122,train_011029,0
37123,train_029040,1
37124,train_014045,3
37125,train_012529,9
37126,train_009146,3
37127,train_052782,2
37128,train_052615,1
37129,train_031821,5
37130,train_057191,2
37131,train_013709,6
37132,train_047371,0
37133,train_050084,9
37134,train_001906,6
37135,train_033369,1
37136,train_009925,8
37137,train_005636,4
37138,train_039463,0
37139,train_000102,1
37140,train_006029,6
37141,train_011329,7
37142,train_045900,1
37143,train_059396,2
37144,train_005367,7
37145,train_007054,7
37146,train_052775,8
37147,train_029485,4
37148,train_004644,1
37149,train_014544,5
37150,train_009460,6
37151,train_028132,3
37152,train_011274,7
37153,train_052215,6
37154,train_050747,9
37155,train_029426,9
37156,train_034120,3
37157,train_056959,8
37158,train_003584,8
37159,train_009794,8
37160,train_015522,8
37161,train_020762,0
37162,train_056342,6
37163,train_037056,5
37164,train_058776,8
37165,train_000428,9
37166,train_023764,2
37167,train_047785,1
37168,train_014539,4
37169,train_047646,5
37170,train_053966,1
37171,train_042751,7
37172,train_002261,2
37173,train_005448,7
37174,train_019524,2
37175,train_027938,7
37176,train_049341,4
37177,train_052265,6
37178,train_041512,2
37179,train_040473,5
37180,train_040938,9
37181,train_018999,4
37182,train_053091,3
37183,train_047128,4
37184,train_012210,5
37185,train_024825,9
37186,train_042212,3
37187,train_053309,5
37188,train_012462,6
37189,train_037840,4
37190,train_014834,1
37191,train_038017,7
37192,train_035291,7
37193,train_055328,4
37194,train_005152,3
37195,train_040625,6
37196,train_049372,7
37197,train_035262,0
37198,train_041345,7
37199,train_022932,0
37200,train_030261,1
37201,train_020583,7
37202,train_020522,2
37203,train_039351,9
37204,train_021275,5
37205,train_020399,4
37206,train_049561,0
37207,train_048428,8
37208,train_004657,1
37209,train_014912,6
37210,train_055396,5
37211,train_012145,1
37212,train_002753,4
37213,train_019279,5
37214,train_006961,9
37215,train_022010,2
37216,train_055317,1
37217,train_013861,4
37218,train_059734,2
37219,train_044941,6
37220,train_058307,1
37221,train_056366,5
37222,train_056732,5
37223,train_018201,2
37224,train_044342,4
37225,train_043669,7
37226,train_036413,8
37227,train_042174,6
37228,train_027452,5
37229,train_017479,0
37230,train_021090,1
37231,train_003175,0
37232,train_018756,9
37233,train_004732,6
37234,train_040771,6
37235,train_013638,7
37236,train_049740,9
37237,train_013107,1
37238,train_047635,8
37239,train_029262,0
37240,train_026359,9
37241,train_007672,3
37242,train_051339,5
37243,train_032112,4
37244,train_036651,8
37245,train_059430,5
37246,train_054128,2
37247,train_003907,5
37248,train_001266,6
37249,train_031018,9
37250,train_039482,5
37251,train_039962,5
37252,train_034637,9
37253,train_057321,0
37254,train_012090,6
37255,train_039609,8
37256,train_001657,8
37257,train_037291,2
37258,train_034273,0
37259,train_034773,0
37260,train_010266,1
37261,train_024779,6
37262,train_058417,4
37263,train_016584,3
37264,train_014593,6
37265,train_047328,8
37266,train_051998,3
37267,train_028885,7
37268,train_033192,0
37269,train_050195,3
37270,train_046400,2
37271,train_039538,9
37272,train_033741,1
37273,train_016933,6
37274,train_055249,3
37275,train_049488,1
37276,train_051751,2
37277,train_053109,4
37278,train_024793,1
37279,train_051148,0
37280,train_022924,8
37281,train_021894,7
37282,train_048109,2
37283,train_017772,7
37284,train_007246,5
37285,train_027327,0
37286,train_043713,4
37287,train_033050,7
37288,train_054701,8
37289,train_042714,6
37290,train_041929,3
37291,train_046994,6
37292,train_034082,5
37293,train_052931,3
37294,train_014990,4
37295,train_044998,4
37296,train_053946,5
37297,train_011606,1
37298,train_007143,0
37299,train_032009,0
37300,train_043402,5
37301,train_017941,0
37302,train_036795,4
37303,train_012758,6
37304,train_046509,5
37305,train_019370,7
37306,train_023115,1
37307,train_004846,2
37308,train_038419,9
37309,train_025766,8
37310,train_035589,8
37311,train_057729,9
37312,train_025069,2
37313,train_018436,4
37314,train_025040,3
37315,train_036418,9
37316,train_015608,1
37317,train_056333,1
37318,train_020180,4
37319,train_000663,4
37320,train_046037,4
37321,train_004939,4
37322,train_010456,0
37323,train_040859,0
37324,train_055957,9
37325,train_029434,1
37326,train_048626,3
37327,train_048071,6
37328,train_025357,5
37329,train_006448,4
37330,train_059463,6
37331,train_002853,1
37332,train_053938,3
37333,train_003383,3
37334,train_010176,0
37335,train_012289,5
37336,train_049396,6
37337,train_050888,6
37338,train_026858,4
37339,train_029596,8
37340,train_007347,2
37341,train_031986,9
37342,train_010458,1
37343,train_038857,7
37344,train_000783,1
37345,train_038308,6
37346,train_028064,7
37347,train_013163,4
37348,train_018418,5
37349,train_021162,9
37350,train_047338,1
37351,train_049133,6
37352,train_026008,3
37353,train_027780,9
37354,train_058081,9
37355,train_055376,5
37356,train_021781,6
37357,train_018197,5
37358,train_027811,0
37359,train_043699,5
37360,train_008745,9
37361,train_008147,0
37362,train_031661,0
37363,train_050883,8
37364,train_018836,0
37365,train_051246,6
37366,train_030521,8
37367,train_041559,1
37368,train_051170,4
37369,train_022006,6
37370,train_016293,4
37371,train_023269,4
37372,train_057896,9
37373,train_013196,0
37374,train_038556,7
37375,train_027167,3
37376,train_005662,0
37377,train_021610,3
37378,train_016610,1
37379,train_055823,5
37380,train_048922,3
37381,train_054013,3
37382,train_014743,9
37383,train_014307,7
37384,train_051381,3
37385,train_035159,1
37386,train_001484,8
37387,train_017997,3
37388,train_043143,7
37389,train_019796,0
37390,train_048923,7
37391,train_039087,6
37392,train_013983,3
37393,train_043583,1
37394,train_020374,5
37395,train_043203,8
37396,train_027116,9
37397,train_015692,0
37398,train_009276,7
37399,train_044881,2
37400,train_018742,3
37401,train_050006,5
37402,train_003842,8
37403,train_019651,1
37404,train_035424,6
37405,train_040173,0
37406,train_003061,4
37407,train_050049,4
37408,train_031598,4
37409,train_048603,9
37410,train_035713,8
